timestamp,model,sample_id,category,label,method,perturbation,decision,reasoning,css,orig_acc,cf_acc
2025-12-25T20:23:31.955732,gpt-4.1,BD_001,Backdoor,Backdoor,direct,orig,Backdoor,,,1,
2025-12-25T20:23:31.955761,gpt-4.1,BD_001,Backdoor,Backdoor,cot,orig,Backdoor,"The sample maintains a periodic beacon to a command endpoint, downloads and executes remote commands, creates persistence, and can open a reverse shell. These behaviors are characteristic of a backdoor, which enables remote control and persistence on a compromised system.",,1,
2025-12-25T20:23:31.955771,gpt-4.1,BD_001,Backdoor,Backdoor,tot,orig,Backdoor,"Candidate Labels:

1. Backdoor
   - Maintains periodic beacon to command endpoint and executes remote shell commands ([E1], [E2]).
   - Opens reverse shell and creates persistence for remote access ([E3], [E4]).

2. Generic Malware
   - Exhibits multiple malicious behaviors such as persistence and remote command execution ([E2], [E3]).
   - Communicates with a remote server and opens a reverse shell ([E1], [E4]).

3. Infostealer
   - Downloads and executes commands from a remote server ([E2]).
   - Maintains communication with a command endpoint ([E1]).",,1,
2025-12-25T20:23:31.955784,gpt-4.1,BD_001,Backdoor,Backdoor,cva,orig,Backdoor,"The sample maintains a periodic beacon to a command endpoint, downloads and executes remote commands, creates persistence, and can open a reverse shell. These behaviors are characteristic of a backdoor, which enables remote control and persistence on a compromised system.",1.0,1,
2025-12-25T20:23:31.955797,gpt-4.1,BD_001,Backdoor,Backdoor,cva,modify_c2,Backdoor,"The sample maintains a periodic beacon to a command endpoint, downloads and executes remote commands, creates persistence, and can open a reverse shell. These behaviors are characteristic of a backdoor, which enables remote control and persistence on a compromised system.",,,1
2025-12-25T20:23:31.955808,gpt-4.1,BD_001,Backdoor,Backdoor,cva,remove_persistence,Backdoor,"The sample maintains a periodic beacon to a command endpoint, downloads and executes remote commands, creates persistence, and can open a reverse shell. These behaviors are characteristic of a backdoor, which enables remote control and persistence on a compromised system.",,,1
2025-12-25T20:23:31.955817,gpt-4.1,BD_001,Backdoor,Backdoor,cva,suppress_exfiltration,Backdoor,"The sample maintains a periodic beacon to a command endpoint, downloads and executes remote commands, creates persistence, and can open a reverse shell. These behaviors are characteristic of a backdoor, which enables remote control and persistence on a compromised system.",,,1
2025-12-25T20:23:38.922479,gpt-4.1,BD_002,Backdoor,Backdoor,direct,orig,Backdoor,,,1,
2025-12-25T20:23:38.922506,gpt-4.1,BD_002,Backdoor,Backdoor,cot,orig,Backdoor,"The sample registers as a service, maintains an encrypted channel, receives remote commands, uploads system inventory, and implements persistence and fallback mechanisms. These behaviors are characteristic of a backdoor, which enables remote control and persistence.",,1,
2025-12-25T20:23:38.922516,gpt-4.1,BD_002,Backdoor,Backdoor,tot,orig,Backdoor,"Candidate Labels:

1. Backdoor
   - Registers as a service and maintains a long-lived encrypted channel, typical for persistent remote access.
   - Receives remote commands and uploads system inventory, indicating remote control functionality.

2. Infostealer
   - Uploads system inventory results, which could be associated with information theft.
   - However, lacks evidence of broader data exfiltration or credential theft.

3. Generic Malware
   - Implements keep-alive and retries with fallback domains, a common malware tactic.
   - But the evidence is more specific to remote access and command execution.",,1,
2025-12-25T20:23:38.922530,gpt-4.1,BD_002,Backdoor,Backdoor,cva,orig,Backdoor,"The sample registers as a service, maintains an encrypted channel, receives remote commands, uploads system inventory, and uses keep-alive with fallback domains. These behaviors are characteristic of a backdoor, which enables persistent remote access and control.",1.0,1,
2025-12-25T20:23:38.922543,gpt-4.1,BD_002,Backdoor,Backdoor,cva,modify_c2,Backdoor,"The sample registers as a service, maintains an encrypted channel, receives remote commands, uploads system inventory, and implements persistence and fallback mechanisms. These behaviors are characteristic of a backdoor, which enables remote control and persistence.",,,1
2025-12-25T20:23:38.922554,gpt-4.1,BD_002,Backdoor,Backdoor,cva,remove_persistence,Backdoor,"The sample registers as a service, maintains an encrypted channel, receives remote commands, uploads system inventory, and uses keep-alive with fallback domains. These behaviors are characteristic of a backdoor, which enables persistent remote access and control.",,,1
2025-12-25T20:23:38.922565,gpt-4.1,BD_002,Backdoor,Backdoor,cva,mask_encryption,Backdoor,"The sample registers as a service, maintains an encrypted channel, receives remote commands, uploads system inventory, and implements persistence and fallback mechanisms. These behaviors are characteristic of a backdoor, which enables remote control and persistence.",,,1
2025-12-25T20:23:46.389801,gpt-4.1,BENIGN_001,Benign Software,Benign,direct,orig,Benign,,,1,
2025-12-25T20:23:46.389827,gpt-4.1,BENIGN_001,Benign Software,Benign,cot,orig,Benign,"The evidence shows standard application behavior: reading configuration files, connecting to legitimate update servers over HTTPS, verifying signed updates, and writing logs without suspicious activity. There are no signs of data theft, encryption, backdoor access, or generic malicious actions.",,1,
2025-12-25T20:23:46.389838,gpt-4.1,BENIGN_001,Benign Software,Benign,tot,orig,Benign,"Candidate Labels:

1. Benign
   - Reads configuration files and user preferences, typical for legitimate applications.
   - Connects to well-known vendor update servers and verifies signed update packages.

2. Generic Malware
   - Connects over HTTPS and downloads files, but only from trusted sources with signature verification.

3. Backdoor
   - No evidence of unauthorized remote access or command and control communication.",,1,
2025-12-25T20:23:46.389851,gpt-4.1,BENIGN_001,Benign Software,Benign,cva,orig,Benign,"The evidence shows standard application behavior: reading configuration files, connecting to legitimate update servers over HTTPS, verifying signed updates, and writing logs without suspicious activity. There are no signs of data theft, encryption, backdoor access, or generic malicious actions.",1.0,1,
2025-12-25T20:23:46.389864,gpt-4.1,BENIGN_001,Benign Software,Benign,cva,mask_encryption,Benign,"The evidence shows standard application behavior: reading configuration files, connecting to legitimate update servers over HTTPS, verifying signed updates, and writing logs without suspicious activity. There are no signs of data theft, encryption, backdoor access, or generic malicious actions.",,,1
2025-12-25T20:23:46.389875,gpt-4.1,BENIGN_001,Benign Software,Benign,cva,modify_c2,Benign,"The evidence shows standard application behavior: reading configuration files, connecting to legitimate update servers over HTTPS, verifying signed updates, and writing logs without suspicious activity. There are no signs of data theft, encryption, backdoor access, or generic malicious actions.",,,1
2025-12-25T20:23:46.389885,gpt-4.1,BENIGN_001,Benign Software,Benign,cva,remove_persistence,Benign,"The evidence shows standard application behavior: reading configuration files, connecting to legitimate update servers over HTTPS, verifying signed updates, and writing logs without suspicious activity. There is no indication of malicious actions.",,,1
2025-12-25T20:23:52.433332,gpt-4.1,BENIGN_002,Benign Software,Benign,direct,orig,Benign,,,1,
2025-12-25T20:23:52.433360,gpt-4.1,BENIGN_002,Benign Software,Benign,cot,orig,Benign,"The evidence shows only normal file operations, standard UI interactions, and opt-in telemetry, with no signs of malicious behavior such as data theft, unauthorized access, or file encryption.",,1,
2025-12-25T20:23:52.433372,gpt-4.1,BENIGN_002,Benign Software,Benign,tot,orig,Benign,"Candidate Labels:

1. Benign
   - Only performs normal file I/O on user-selected documents, not mass rewriting.
   - Telemetry is opt-in and expected for legitimate software.

2. Generic Malware
   - Sends telemetry, but this is opt-in and not inherently malicious.

3. Infostealer
   - No evidence of credential or sensitive data theft; only normal telemetry.",,1,
2025-12-25T20:23:52.433384,gpt-4.1,BENIGN_002,Benign Software,Benign,cva,orig,Benign,"The evidence shows only normal file operations, standard UI interactions, and opt-in telemetry, all of which are typical for benign software. There is no indication of malicious behavior such as data theft, unauthorized access, or file encryption.",1.0,1,
2025-12-25T20:23:52.433398,gpt-4.1,BENIGN_002,Benign Software,Benign,cva,suppress_exfiltration,Benign,"The evidence shows only normal file operations, standard UI interactions, and opt-in telemetry, all of which are typical for benign software. There is no indication of malicious behavior such as data theft, unauthorized access, or file encryption.",,,1
2025-12-25T20:23:52.433409,gpt-4.1,BENIGN_002,Benign Software,Benign,cva,modify_c2,Benign,"The evidence shows only normal file operations, standard UI interactions, and opt-in telemetry, all of which are typical for benign software and do not indicate malicious behavior.",,,1
2025-12-25T20:23:52.433418,gpt-4.1,BENIGN_002,Benign Software,Benign,cva,remove_persistence,Benign,"The evidence shows only normal file operations, standard UI interactions, and opt-in telemetry, with no signs of malicious behavior such as data theft, unauthorized access, or file encryption.",,,1
2025-12-25T20:23:59.193019,gpt-4.1,MAL_001,Generic Malware,Generic Malware,direct,orig,Generic Malware,,,1,
2025-12-25T20:23:59.193046,gpt-4.1,MAL_001,Generic Malware,Generic Malware,cot,orig,Generic Malware,"The sample downloads and executes a second-stage payload in memory, attempts privilege escalation, and performs process injection. These are common behaviors for generic malware, as they indicate multi-stage infection and evasion techniques, but there is no evidence specific to ransomware, infostealer, or backdoor functionalities.",,1,
2025-12-25T20:23:59.193057,gpt-4.1,MAL_001,Generic Malware,Generic Malware,tot,orig,Backdoor,"Candidate Labels:

1. Backdoor
   - Downloads and executes a second-stage payload in memory, indicating remote control or further payload delivery.
   - Injects into a common system process, a common technique for persistence and evasion in backdoors.

2. Generic Malware
   - Exhibits multiple malicious behaviors (payload download, privilege escalation, process injection) without clear evidence of data theft, ransom, or specific backdoor command-and-control.

3. Infostealer
   - Enumerates processes, which can be a precursor to information theft.
   - However, no direct evidence of data exfiltration or credential harvesting.",,0,
2025-12-25T20:23:59.193072,gpt-4.1,MAL_001,Generic Malware,Generic Malware,cva,orig,Generic Malware,"The sample downloads and executes a second-stage payload in memory, attempts privilege escalation, and performs process injection. These are common behaviors for generic malware, but there is no evidence of data theft, ransom activity, or backdoor-specific C2 communication.",1.0,1,
2025-12-25T20:23:59.193084,gpt-4.1,MAL_001,Generic Malware,Generic Malware,cva,remove_persistence,Generic Malware,"The sample downloads and executes a second-stage payload in memory, attempts privilege escalation, and performs process injection. These are common behaviors for generic malware, as they indicate multi-stage infection and evasion techniques, but there is no evidence specific to ransomware, infostealer, or backdoor functionalities.",,,1
2025-12-25T20:23:59.193095,gpt-4.1,MAL_001,Generic Malware,Generic Malware,cva,modify_c2,Generic Malware,"The sample downloads and executes a second-stage payload in memory, attempts privilege escalation, and performs process injection. These are common behaviors for generic malware that seeks to establish persistence or further compromise a system, but there is no evidence of data theft, ransom activity, or remote access features specific to other categories.",,,1
2025-12-25T20:23:59.193104,gpt-4.1,MAL_001,Generic Malware,Generic Malware,cva,suppress_exfiltration,Generic Malware,"The sample downloads and executes a second-stage payload in memory, attempts privilege escalation, and performs process injection. These are common behaviors for generic malware, but there is no evidence of data theft, ransom activity, or backdoor-specific communication.",,,1
2025-12-25T20:24:06.258864,gpt-4.1,MAL_002,Generic Malware,Generic Malware,direct,orig,Generic Malware,,,1,
2025-12-25T20:24:06.258884,gpt-4.1,MAL_002,Generic Malware,Generic Malware,cot,orig,Generic Malware,"The sample creates persistence via autorun registry entries and hides itself, connects to an unknown domain to fetch encrypted data, and employs anti-analysis techniques. These behaviors are indicative of generic malware, but there is no specific evidence of data theft, file encryption, or remote control.",,1,
2025-12-25T20:24:06.258891,gpt-4.1,MAL_002,Generic Malware,Generic Malware,tot,orig,Generic Malware,"Candidate Labels:

1. Infostealer
   - Creates autorun registry entry and hides executable, suggesting persistence typical of info-stealing malware.
   - Connects to unknown domain and fetches encrypted blob, which may be used to exfiltrate stolen data or receive commands.

2. Backdoor
   - Connects to unknown domain and fetches encrypted blob, indicating possible remote control or command retrieval.
   - Performs environment checks and anti-analysis delays, common in backdoors to evade detection.

3. Generic Malware
   - Creates autorun registry entry and hides executable, a general malware persistence technique.
   - Exhibits anti-analysis behavior and network communication, but lacks clear evidence of data theft, ransom, or specific backdoor functionality.",,1,
2025-12-25T20:24:06.258898,gpt-4.1,MAL_002,Generic Malware,Generic Malware,cva,orig,Generic Malware,"The sample creates persistence via autorun registry entries and hides itself, which is common for malware. It connects to an unknown domain to fetch an encrypted blob, suggesting possible command-and-control or payload retrieval. It also performs anti-analysis techniques. However, there is no evidence of file encryption (ransomware), data exfiltration (infostealer), or remote access features (backdoor). The behaviors are broadly malicious but not specific to a particular category.",1.0,1,
2025-12-25T20:24:06.258906,gpt-4.1,MAL_002,Generic Malware,Generic Malware,cva,remove_persistence,Generic Malware,"The sample creates persistence via autorun registry entries and hides itself, which is common for malware. It connects to an unknown domain to fetch an encrypted blob, suggesting possible command-and-control or payload retrieval, and employs anti-analysis techniques. However, there is no evidence of data theft, file encryption, or remote access capabilities.",,,1
2025-12-25T20:24:06.258911,gpt-4.1,MAL_002,Generic Malware,Generic Malware,cva,modify_c2,Generic Malware,"The sample creates persistence via autorun registry entries and hides itself, connects to an unknown domain to fetch encrypted data, and employs anti-analysis techniques. These behaviors are indicative of generic malware, but there is no specific evidence of data theft, file encryption, or remote control.",,,1
2025-12-25T20:24:06.258916,gpt-4.1,MAL_002,Generic Malware,Generic Malware,cva,mask_encryption,Generic Malware,"The sample creates persistence via autorun registry entries and hides itself, connects to an unknown domain to fetch encrypted data, and employs anti-analysis techniques. These behaviors are indicative of generic malware, but there is no specific evidence of data theft, file encryption, or remote control.",,,1
2025-12-25T20:24:12.914903,gpt-4.1,RANSOM_003,Ransomware,Ransomware,direct,orig,Ransomware,,,1,
2025-12-25T20:24:12.914929,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cot,orig,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans for specific file types to encrypt, communicates with a C2 server for encryption keys, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",,1,
2025-12-25T20:24:12.914940,gpt-4.1,RANSOM_003,Ransomware,Ransomware,tot,orig,Ransomware,"Candidate Labels:

1. Ransomware
   - Encrypts user files with AES-256 ([E1])
   - Scans filesystem for specific file types to encrypt ([E5])

2. Backdoor
   - Communicates with a command and control server ([E3])
   - Gains administrative privileges ([E4])

3. Generic Malware
   - Creates persistence via registry key ([E2])
   - Exploits a vulnerability for privilege escalation ([E4])",,1,
2025-12-25T20:24:12.914954,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cva,orig,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans for specific file types to encrypt, communicates with a C2 server for encryption keys, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",1.0,1,
2025-12-25T20:24:12.914968,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cva,remove_persistence,Ransomware,"The evidence shows the malware encrypts user files using AES-256, communicates with a C2 server for encryption keys, gains administrative privileges, and specifically targets files for encryption. These are all hallmark behaviors of ransomware.",,,1
2025-12-25T20:24:12.914980,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cva,mask_encryption,Ransomware,"The sample creates persistence, communicates with a C2 server for encryption keys, gains administrative privileges, and scans the filesystem for files to encrypt. These behaviors are characteristic of ransomware.",,,0
2025-12-25T20:24:12.914990,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cva,modify_c2,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans for specific file types to encrypt, and establishes persistence and privilege escalation, all of which are characteristic behaviors of ransomware.",,,1
2025-12-25T20:24:12.915004,gpt-4.1,RANSOM_003,Ransomware,Ransomware,cva,suppress_exfiltration,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans for specific file types to encrypt, communicates with a C2 server for encryption keys, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",,,1
2025-12-25T20:24:22.950674,gpt-4.1,RANSOM_004,Ransomware,Ransomware,direct,orig,Ransomware,,,1,
2025-12-25T20:24:22.950701,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cot,orig,Ransomware,"The evidence shows the malware encrypts user files (E1, E5), communicates with a C2 server for encryption keys (E3), and establishes persistence (E2). These are all hallmark behaviors of ransomware.",,1,
2025-12-25T20:24:22.950711,gpt-4.1,RANSOM_004,Ransomware,Ransomware,tot,orig,Ransomware,"Candidate Labels:

1. Ransomware
   - Encrypts user files with AES-256 ([E1])
   - Communicates with C2 server for encryption keys ([E3])

2. Backdoor
   - Creates persistence via registry key ([E2])
   - Communicates with a command and control server ([E3])

3. Generic Malware
   - Attempts privilege escalation ([E4])
   - Scans filesystem and modifies files ([E5])",,1,
2025-12-25T20:24:22.950726,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cva,orig,Ransomware,"The evidence shows the malware encrypts user files (E1, E5), communicates with a C2 server for encryption keys (E3), and establishes persistence (E2). These are hallmark behaviors of ransomware.",1.0,1,
2025-12-25T20:24:22.950738,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cva,remove_persistence,Ransomware,"The evidence shows the malware encrypts user files with AES-256, communicates with a C2 server for encryption keys, attempts privilege escalation, and scans the filesystem to locate documents for encryption. These behaviors are characteristic of ransomware.",,,1
2025-12-25T20:24:22.950749,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cva,mask_encryption,Ransomware,"The evidence shows the sample creates persistence, communicates with a C2 server for encryption keys, attempts privilege escalation, and scans/encrypts documents. These behaviors are characteristic of ransomware.",,,0
2025-12-25T20:24:22.950760,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cva,modify_c2,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans the filesystem for documents to encrypt, and attempts to persist and escalate privileges. These behaviors are characteristic of ransomware, which aims to deny access to user data by encryption and demand payment for decryption.",,,1
2025-12-25T20:24:22.950770,gpt-4.1,RANSOM_004,Ransomware,Ransomware,cva,suppress_exfiltration,Ransomware,"The evidence shows the malware encrypts user files (E1, E5), communicates with a C2 server for encryption keys (E3), and establishes persistence (E2). These are all hallmark behaviors of ransomware.",,,1
2025-12-25T20:24:29.812686,gpt-4.1,RANSOM_005,Ransomware,Ransomware,direct,orig,Ransomware,,,1,
2025-12-25T20:24:29.812712,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cot,orig,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans the filesystem for documents to encrypt, communicates with a C2 server for encryption keys, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",,1,
2025-12-25T20:24:29.812723,gpt-4.1,RANSOM_005,Ransomware,Ransomware,tot,orig,Ransomware,"Candidate labels:

1. Ransomware
   - Encrypts user files with AES-256 ([E1])
   - Communicates with C2 server to receive encryption keys ([E3])

2. Backdoor
   - Installs a registry key for persistence ([E2])
   - Communicates with a command and control server ([E3])

3. Generic Malware
   - Gains admin privileges via exploitation ([E4])
   - Scans filesystem and modifies files ([E5])",,1,
2025-12-25T20:24:29.812736,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cva,orig,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans the filesystem for documents to encrypt, communicates with a C2 server for encryption keys, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",1.0,1,
2025-12-25T20:24:29.812748,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cva,remove_persistence,Ransomware,"The evidence shows the malware encrypts user files with AES-256, communicates with a C2 server for encryption keys, gains admin privileges, and scans the filesystem to locate documents for encryption. These behaviors are characteristic of ransomware.",,,1
2025-12-25T20:24:29.812759,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cva,mask_encryption,Ransomware,"The evidence shows the sample installs persistence, communicates with a C2 server to receive encryption keys, gains admin privileges, and scans/encrypts documents. These behaviors are characteristic of ransomware.",,,0
2025-12-25T20:24:29.812769,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cva,modify_c2,Ransomware,"The evidence shows the malware encrypts user files with AES-256, scans the filesystem for documents to encrypt, and establishes persistence and privilege escalation. These behaviors are characteristic of ransomware.",,,1
2025-12-25T20:24:29.812782,gpt-4.1,RANSOM_005,Ransomware,Ransomware,cva,suppress_exfiltration,Ransomware,"The evidence shows the malware encrypts user files with AES-256 ([E1]), scans the filesystem for documents to encrypt ([E5]), and communicates with a C2 server for encryption keys ([E3]). These are core behaviors of ransomware. Persistence ([E2]) and privilege escalation ([E4]) further support this classification.",,,1
2025-12-25T20:24:38.820879,gpt-4.1,RANSOM_006,Ransomware,Ransomware,direct,orig,Ransomware,,,1,
